734 69
probeset	cond0	cond1	cond2	cond3	cond4	cond5	cond6	cond7	cond8	cond9	cond10	cond11	cond12	cond13	cond14	cond15	cond16	cond17	cond18	cond19	cond20	cond21	cond22	cond23	cond24	cond25	cond26	cond27	cond28	cond29	cond30	cond31	cond32	cond33	cond34	cond35	cond36	cond37	cond38	cond39	cond40	cond41	cond42	cond43	cond44	cond45	cond46	cond47	cond48	cond49	cond50	cond51	cond52	cond53	cond54	cond55	cond56	cond57	cond58	cond59	cond60	cond61	cond62	cond63	cond64	cond65	cond66	cond67	cond68
AT4G11610	-3.20181	-2.63538	-4.11817	-1.61105	-2.42687	-0.65448	-0.48345	1.75183	-2.33649	-2.74518	-1.97051	-13.62896	-24.77840	-2.32595	6.09474	-3.63360	-2.20726	24.51845	-4.69981	0.00000	-9.82767	-3.09468	32.09147	-2.92367	8.35456	4.99716	-2.10754	-3.28341	-5.21073	0.69356	2.34275	2.89271	2.34842	-178.83175	38.27958	0.80198	11.54176	-1.21326	-1.41717	-2.21315	-2.97729	-1.06151	-3.78020	-3.42698	-1.33451	-1.55161	-1.26644	-2.12426	-1.90589	5.01986	3.25497	5.84299	-4.39194	-0.93164	-1.55584	-150.75925	-1.61380	-1.68795	-1.35326	-1.71388	2.66728	-17.95844	-4.59757	1.00390	-2.75368	-0.86537	-17.22733	19.83932	-19.89131
254893_at	4.38080	7.44596	-2.40942	-2.93751	2.20113	-2.74049	-4.03781	-2.96503	-2.97241	-2.48211	-4.23097	-5.10759	2.32887	1.31431	4.22315	9.47456	7.87725	-14.04031	-62.59055	1.70291	-4.19761	-1.94679	-3.18486	-3.53965	-3.29898	-2.98863	-16.63313	-3.81398	2.84149	-1.88496	-2.27975	-0.63795	-1.66416	-0.65723	-0.57233	-1.11971	-3.06761	-1.39259	1.07093	0.31342	-0.21367	0.65064	0.45275	0.77353	1.44534	0.50683	1.46923	2.13324	0.43169	0.75102	1.91588	-37.08229	-0.44790	0.20402	0.18162	1.80191	0.18964	0.27300	0.20380	0.20469	-0.78207	2.54978	3.50906	-3.38460	-3.23576	-1.16047	1.16160	-0.54163	2.01383
254894_at	0.49787	1.23164	1.63138	6.14517	-1.38581	-6.49556	-1.28746	-1.03351	-1.09336	-4.05660	-1.53598	-1.25617	-2.16813	1.12901	-11.13627	-11.71077	0.93756	-2.96225	-1.24128	2.92199	-1.84668	-17.67299	-2.38034	-1.89527	-2.59723	-2.71628	-1.45796	-3.48893	-1.39145	1.65212	-0.86805	-1.79054	-1.09802	-2.46639	-0.98239	3.59323	-0.74623	-6.66554	-0.20728	2.79180	1.00000	0.31071	4.29810	0.53455	1.35070	-1.17561	0.24364	-0.89648	0.68520	1.67046	-0.36915	-0.68520	0.35621	1.44534	1.13055	-1.44534	-2.64193	-2.64193	1.44534	-1.88496	-1.87795	-2.53628	0.95563	2.33185	-0.92578	-0.44997	11.74158	0.94073	0.59577
AT4G11280	-1.93848	3.56051	3.37781	6.04266	1.22490	-0.90090	-3.61275	-4.68353	-1.62115	3.78154	-1.38038	1.21218	-10.72745	-1.17914	2.22116	-1.23553	-1.34343	-3.54430	4.34334	14.96115	1.15037	0.88775	2.59860	1.17789	5.86802	3.66889	2.51006	2.04414	15.52214	-5.54475	-0.97660	-7.45091	-1.50712	-5.91448	-3.18763	6.47970	8.30358	-11.02896	28.24433	2.84391	-2.15850	2.63176	-51.14358	-65.67509	2.63234	-1.33073	8.46466	7.70260	-5.65362	5.62123	1.38571	17.67299	43.66736	0.36731	0.34477	-1.44350	3.45415	0.84705	0.60317	0.38216	9.10103	-0.76126	0.70081	16.04537	0.44499	0.43253	-0.52595	-0.34884	-5.25597
AT4G10960	0.56684	0.59388	3.26120	2.30922	-1.64284	2.28183	-0.79563	-1.16948	-1.01696	1.00817	213.14257	0.76957	6.25118	0.70422	1.36429	7.78635	-3.39367	4.04502	-6.53097	-1.20378	1.87036	-2.96705	10.25562	-3.02965	-1.51197	-3.53102	-1.27141	-1.29435	-1.59160	-3.92589	81.09773	-2.65752	-2.74007	-4.46546	-1.03875	-2.20489	-4.94052	-1.78344	-46.67105	-2.32460	2.22039	-3.08721	2.79742	1.93306	2.18427	2.10323	3.60316	-1.96282	-4.01027	-3.84634	-6.05843	11.40676	2.61869	-0.28221	-0.24769	2.53142	-10.12153	-1.75296	-0.26011	-0.17406	-1.66190	-1.07296	0.43005	-0.90816	-2.09786	0.58951	0.31510	0.18001	14.35987
AT4G11010	4.37402	4.07239	3.52094	4.45562	-11.53514	-3.26205	0.72957	0.82413	0.83768	2.63992	0.75860	-5.34907	0.83698	-5.17309	-2.97148	-16.01106	-4.07660	-1.84688	-1.66441	-21.38596	24.42823	9.72435	0.95518	-5.01632	6.91235	-2.28494	-4.56151	-3.51424	1.06644	0.78814	1.04965	0.74899	4.13740	0.96309	3.63912	0.79568	0.80126	0.92749	-1.91263	1.75295	-3.76527	1.03300	1.17582	-20.05376	-1.86509	-1.97151	7.78983	5.62168	0.94684	-1.56259	1.66592	1.53278	1.13828	0.49038	0.57242	16.18642	0.64239	0.74129	0.46742	0.51388	-6.53905	1.38073	6.39304	2.43878	2.60013	1.38122	-0.40424	-0.49806	-273.29573
254998_at	-2.12271	-2.13791	-5.20536	-0.85143	-2.72859	-7.23267	-0.30934	1.79954	-1.56067	282.45733	2.03321	2.33225	1.51720	-4.35297	-2.83480	5.31070	5.44294	-5.51551	1.69379	-5.45261	-2.56157	-1.75452	-0.99041	-1.12332	-2.70831	-1.48715	-1.61762	-1.85019	-0.50005	1.38092	2.01005	1.42898	2.22955	1.46644	0.96808	1.12591	1.20122	1.07331	1.65930	1.02981	168.78110	3.25757	0.63774	0.37712	3.18193	1.01461	1.34396	-2.96017	1.70951	0.88259	0.96370	2.46639	-0.68242	-1.27585	-1.35163	13.51341	-1.66018	13.20527	-0.94182	-1.30040	-1.88788	-1.07521	-0.55151	-4.55969	67.58126	-0.58676	1.45881	-1.03915	-3.99434
255016_at	-0.69306	12.15566	0.87313	2.47750	-0.90858	-0.52996	-0.16891	-0.13964	-0.17392	-1.05236	0.82642	-13.39283	0.72709	1.61364	5.03688	7.54607	-0.43266	-0.34088	-0.81548	-1.15292	-0.89184	-7.83405	-0.26849	-4.15389	-4.98593	-3.90208	-5.63304	-2.55840	-0.12210	3.18361	31.01705	-1.34679	0.82467	0.66748	0.86433	0.65709	1.23683	1.63308	0.27894	0.76893	-9.58436	0.46681	0.26240	0.96804	0.25323	0.97790	1.92251	1.42125	0.44273	1.27507	0.33791	-0.56738	-3.90107	-0.40494	4.17596	56.89513	-16.28650	-3.48090	3.27002	-9.63059	-2.61094	0.25149	-0.56540	0.76616	-1.04560	-2.66391	3.51431	1.02941	-2.00049
AT4G09320	30.99668	3.35033	5.46897	3.47357	-4.50978	3.03369	1.43562	1.51988	1.16692	-19.70685	7.29113	54.31432	14.58189	-5.24518	-2.21698	-3.20623	10.76242	-4.77694	-17.61292	-48.21652	24.25734	11.44404	4.55907	-5.04364	3.28947	-6.27508	-18.42321	-6.49868	4.62145	1.40778	1.53561	1.38331	7.16505	4.71620	-2.95223	2.57844	2.75827	1.97322	-1.72030	-7.72609	-1.90542	53.78160	5.44291	-1.65630	-2.60776	-3.96018	-2.80779	1.57206	2.03629	3.47297	20.89619	9.56410	5.17546	0.70703	0.41690	37.57141	-1.19291	-1.12393	0.53346	0.45671	2.55457	1.28742	-2.40131	2.21104	10.38044	-16.39244	-1.37436	-1.55549	17.70975
255263_at	2.16131	4.74281	2.96434	1.95732	-4.22911	-3.44843	-1.67044	-2.50848	-3.10107	5.17572	6.15233	1.07943	-3.09616	-10.06316	-103.79015	29.50361	-3.58925	-5.39183	-1.82163	0.00000	76.29087	-3.05725	-1.76452	7.16368	5.95372	6.03939	3.87682	7.87947	-1.03508	4.83507	-2.62593	5.00447	5.00544	4.71827	-3.97101	2.37970	11.87556	4.44388	24.69274	-1.82959	-13.10797	2.97377	-27.57829	-9.54085	-17.15736	-18.49909	-2.88533	7.57477	-2.55704	-3.58964	-15.45873	28.26786	7.55522	0.83187	0.59035	-4.41279	0.55166	0.50263	1.59967	0.93389	6.77871	-2.39916	-6.96846	-6.11276	-2.47678	-3.00083	0.90065	0.78070	6.63907
255279_at	1.39295	8.89444	1.72277	1.93502	1.98538	-7.64952	1.99362	23.50112	5.10825	4.56361	3.43518	3.57741	1.78788	-2.53117	1.89903	-1.73350	-6.17542	2.07753	-2.69568	-16.16416	2.06656	-102.06553	135.11389	-1.19741	-8.54167	-5.14522	-3.78114	-2.28127	61.82275	-1.96282	2.42658	-4.81136	-1.14355	28.76422	-4.36950	-2.06511	-2.96163	-2.59580	-7.84377	8.27442	-18.15292	1.00831	0.92359	5.73137	-1.90713	-38.09538	3.41849	5.40781	1.64828	-0.86793	-5.10922	-3.54651	2.21497	0.48190	0.47865	7.07434	-1.73526	-1.85300	0.47495	0.49213	1.40689	-3.68504	-0.85244	-1.33899	81.67535	2.20692	-1.57374	-0.81105	3.21957
AT4G04870	-2.05135	16.69534	8.65083	2.34115	-24.38229	7.42917	0.92264	1.05494	1.14301	-63.10727	3.90244	-11.09243	2.12950	-2.44882	-696.95943	7.11091	-29.63981	-3.25714	-2.47450	3.72731	3.95245	6.35771	1.78216	385.73630	6.92866	-28.19940	-5.44141	48.51948	1.32928	-5.02282	2.47026	2.87548	4.55969	1.83117	8.14250	5.39707	2.11086	3.50931	-2.73848	10.88864	16.31731	-2.01489	-2.42610	4.40246	2.11325	2.09032	4.69437	-1.72748	-4.98952	26.59802	22.72047	4.07448	-5.26139	0.92864	0.88076	-7.56871	1.68953	2.80876	1.16091	1.00617	-7.85753	3.39718	-3.08082	1.75083	-5.71922	2.94362	-9.69565	1.56254	6.35017
AT4G04955	-1.52775	-2.43475	-1.03478	-1.46079	1.30094	9.50731	-9.55937	1.45016	2.67540	2.43465	-1.74800	-1.56880	-32.77474	1.80407	1.37330	1.74657	5.40215	4.73196	0.88713	46.92521	-1.57727	0.00000	-0.88727	-9.38623	-1.89174	-5.17213	-9.38623	-2.05383	-0.89756	3.88635	8.67047	-265.82179	3.50012	2.43679	5.43334	1.24357	2.17101	2.03037	-4.75039	-12.62010	-3.50695	-5.16592	1.95427	1.29425	-11.78579	-3.54058	105.80359	-1.52181	11.00892	1.92946	19.32607	-2.71831	-1.15037	1.42267	1.31167	-2.46711	-4.91711	-93.22787	1.06384	0.93092	-5.36218	-5.19520	-44.01394	-1.86532	-1.60983	-19.46383	-1.02944	-4.12957	5.38495
255327_at	14.37360	7.29534	6.99648	1.99407	7.35986	-10.43520	4.91797	-27.07203	6.60656	5.22448	-0.67426	1.67194	-0.65889	-6.17048	-3.42904	-2.86267	-1.59561	2.60031	25.24052	-17.50493	4.35931	6.19789	-7.58468	2.03110	6.46631	1.97275	1.74927	1.13782	-17.69710	-9.24951	14.99040	21.64919	2.78976	1.31996	3.72664	-4.91320	2.77918	14.63671	7.31375	163.23592	0.93557	-1.10415	-1.16198	9.12951	4.65846	1.17336	2.50678	2.53696	-1.90089	9.32272	-1.28332	-5.46359	1.24285	-0.57912	-0.54574	-7.87874	2.76661	5.36169	-0.49546	-0.20569	-10.60138	-3.29521	0.99052	1.63028	3.57874	1.67076	2.28487	0.99294	4.03948
255365_at	-1.33008	-22.44988	1.91132	2.68014	-5.16445	6.69444	-1.58188	-1.92722	-2.09891	-6.24309	7.07002	1.68302	4.19333	-2.98211	-3.70139	-9.51551	-12.72621	-4.79980	-7.80020	72.07685	8.86502	3.61029	4.29381	-5.86102	-337.56256	25.60925	-79.16098	-9.40828	-4.76251	-2.12107	-1.57054	-1.46515	-11.08467	-1.60988	-2.62519	-1.22843	-1.36279	-1.20815	-4.44966	-6.89951	3.51842	-7.12825	-3.28443	-4.95251	2.58856	7.59319	-5.78038	467.87426	-3.65479	6.86660	-1.47827	-1.32399	-1.64310	0.37623	0.36253	-3.79167	1.17659	8.05864	0.37187	0.37623	7.88233	-2.98939	-1.10921	-7.60628	-5.22313	-19.57430	-0.83708	-1.31296	-7.16789
AT4G03205	2.50910	1.53356	1.80982	4.21871	1.79729	-0.31234	0.39233	1.76354	0.68806	-2.35572	1.35692	-2.58382	0.46313	0.41102	0.00000	0.81125	1.05287	1.90089	-0.57992	4.87968	-0.34157	1.37108	0.47549	-28.76422	-0.63093	-0.37149	-11.29475	-0.32569	0.39105	-1.04116	-2.58382	1.62161	0.90400	0.36424	0.93711	0.88195	0.27267	-0.90947	0.35112	0.30197	1.00000	-1.53093	-0.82606	1.09914	0.65102	0.36606	0.29017	2.45594	-2.84766	1.19296	0.23800	0.28309	0.58056	1.07818	-0.91957	-0.30789	-0.63093	-1.39231	-1.30628	-0.56640	5.53795	4.46183	0.65034	-1.18029	-1.08460	0.66025	-0.30646	-0.47271	-0.60833
AT4G02780	-3.93507	3.83074	-0.87356	5.27555	-1.06878	-2.42975	1.23861	0.93127	26.48661	-6.64819	3.25390	3.09713	2.52042	3.54898	-2.39852	7.55566	-3.35678	-0.76862	3.08453	4.65806	-2.90612	-2.10254	-4.53662	-3.75213	-0.57125	-1.10531	-1.31522	1.93899	1.01348	-4.88585	0.67859	-2.15677	-0.87024	0.59703	0.68412	6.62927	1.51699	0.66888	-1.40142	2.62334	0.54251	-4.86204	1.98227	-3.26866	-1.48065	1.34631	0.25050	-1.27416	-2.86165	-0.57470	297.01343	2.11834	0.45307	0.35566	0.44887	-2.02415	-1.90309	0.67321	0.43068	0.39310	-2.47668	4.30065	2.64955	1.50338	2.14287	-1.17018	1.17479	0.69668	13.76883
255487_at	1.29646	19.31153	1.50595	1.89634	-2.93054	11.60677	1.19758	1.06437	1.03389	-24.25850	33.30837	18.24018	1.94719	1.07318	11.71077	2.57890	-52.17781	-1.84197	2.06765	-4.02057	6.27142	2.81480	1.33181	-13.21628	-15.47770	-2.84753	-3.50221	47.82632	1.35692	4.41579	6.92569	1.94742	3.28171	1.89017	-1.85157	1.43216	2.30470	1.41520	24.66286	1.76410	23.21871	1.98437	-2.43268	19.16343	-3.63990	4.54917	3.03892	0.89799	-139.43782	-2.06230	-3.99887	1.68539	1.72122	0.35514	0.36369	-3.73464	-1.15654	-4.09439	0.34401	0.40966	3.65751	1.54308	-1.37789	10.74005	8.51487	-2.45056	-0.38651	-0.41361	7.64934
255497_at	1.26670	2.98562	2.01607	1.20582	23.27416	2.27265	1.25062	2.13867	4.10368	-6.12088	-1.08550	-1.60843	-1.38028	4.00035	-1.74064	-25.29829	19.30703	-2.19042	1.21671	-4.75030	-12.75981	7.67717	0.89016	3.62799	3.77585	2.20989	1.73753	2.70780	0.68165	-1.29719	9.35321	-210.36998	-3.77718	1.69613	2.08336	-1.75421	2.51514	-2.88134	-4.79255	-1.66063	2.12652	-3.94990	-1.81252	-2.22353	4.49656	-3.75980	9.22583	-1.23788	-1.14926	-239.48218	-3.88631	4.03204	1.37937	0.69724	0.75257	-4.29352	-1.15107	-2.87420	1.00869	7.61936	-7.84265	5.53364	2.20755	-4.80069	-1.82491	-1.67232	-1.62280	-1.60042	16.49833
255521_at	0.85115	0.35429	-1.13055	-7.27254	-0.63624	1.32470	0.63900	1.00501	0.83685	-3.75329	-1.39982	2.93223	-1.64890	-2.75809	5.68667	-0.24888	-0.49613	-1.83715	-1.47477	-0.33850	-0.46964	-0.53691	0.59819	1.43777	-1.93649	-0.82955	-38.81521	3.13114	0.56821	-0.22263	-0.24409	-0.32724	-0.82381	-3.45415	-0.79404	-0.37251	-8.54413	-0.43407	11.84569	4.47315	3.58646	-1.57579	1.98770	0.54704	0.83305	0.59063	0.79822	2.14075	-2.94384	4.69688	-1.17274	-3.24956	-1.43533	0.67498	1.14680	-2.76619	-0.64185	-1.79213	-1.37378	-2.25979	-0.42848	-5.96840	0.68383	-0.56821	-1.78600	-1.52319	0.24948	0.24849	2.92009
255550_at	-1.09259	7.46677	2.27663	9.82871	-2.43480	-4.57164	-6.08321	-3.76868	8.65972	2.45304	2.09623	17.32637	4.28284	1.65744	72.43333	14.76132	-2.39425	-5.88495	-4.14924	1.73293	1.58305	-1.22561	2.89930	2.09891	3.75213	9.90796	6.71757	2.50457	-2.21339	-0.56128	1.39837	-3.74386	-0.74047	-3.63958	9.02687	-0.99063	3.97027	9.02687	-0.81539	-1.48006	-0.60573	-2.45416	6.04736	0.79670	1.15096	0.84160	1.08368	0.98441	3.38302	1.00557	-0.71128	-1.13175	-0.57408	-6.76382	1.57709	-1.95270	1.19546	0.93191	2.26977	1.00949	-24.01093	8.07568	-6.46927	138.28257	5.72480	-0.58808	2.07753	0.64173	-2.27365
AT4G01850	-6.96888	12.06246	9.68620	3.25227	4.55345	-4.93673	1.47809	1.12310	1.04684	2.32933	-1.53754	11.43161	-2.39006	3.90278	8.21332	7.17728	2.56663	3.07469	7.30966	2.68809	2.56687	1.38496	2.26533	-16.52381	13.66239	-12.37339	-8.89532	-10.88819	-2.77643	3.89703	7.12143	5.29267	3.17253	1.28914	1.61684	1.00124	1.14173	1.70886	-52.93164	-6.44960	2.67980	-5.49515	-8.72053	-4.57912	-4.05945	-7.99592	-1.37470	-4.15164	-2.07263	-1.47949	7.20759	5.22777	1.90590	0.78585	0.89654	1.34326	56.04227	0.93693	0.66970	0.71243	4.23797	-2.63551	4.91513	-16.09325	3.83078	4.89308	-13.67528	-3.38750	11.49715
255630_at	0.27078	0.32230	2.67228	2.91847	-1.20960	-2.53663	-0.85476	-1.13646	-0.81108	1.08653	1.24247	0.66142	-1.32933	0.50443	1.83268	4.63545	-0.78218	-0.55063	-5.17643	-4.97000	-3.97225	-4.22111	-0.78520	-1.32211	-1.91119	-1.58986	-2.20651	-2.45594	-1.41333	-7.27254	82.83060	0.78261	8.39001	-0.69139	1.27923	-1.55941	-0.47120	2.57995	26.91573	-9.66526	-13.90165	1.80384	-8.50403	5.23497	-0.90027	1.21201	178.48517	14.01545	-53.89145	-5.57799	3.18085	0.89679	-4.80855	-2.66895	3.81105	-8.54725	-1.07234	-1.48822	-21.37016	1.39951	-3.71922	-0.87389	-36.96677	-1.32428	1.51754	6.42463	0.24210	0.29156	2.09076
AT1G32060	-1.13238	-4.60894	0.74065	-1.31704	-1.42404	-1.96562	-1.64107	2.43349	1.84066	-3.32216	-6.15438	3.27167	-3.42379	-3.35602	-2.30345	-11.60612	10.95299	-6.28622	-5.65397	-8.98411	-1.77310	-2.45640	-0.64827	32.70488	-5.03463	-7.97595	12.59359	-36.75567	-0.31339	-2.55216	-12.04048	-8.13517	4.33124	-15.62904	3.71524	-3.50040	-2.83712	-5.87777	1.89772	4.02842	2.05172	-0.93651	-22.08904	-1.15152	12.19976	7.01572	8.67377	-0.95851	-1.41224	-0.94320	-3.22695	-1.10276	-1.91099	-41.80842	-2.90526	-2.55800	-1.60177	3.21435	-3.10109	-18.97279	-7.52478	14.79082	-0.87373	-4.60621	-1.83453	-3.65037	-1.55361	-0.81313	-2.01756
255730_at	-2.63031	1.32966	0.85605	1.01023	-6.75226	-0.85347	-1.37932	3.10628	6.39782	-0.88304	-24.05054	-1.31641	2.59028	-0.61293	-43.32077	-5.60104	-1.97769	-10.92916	0.68370	7.27254	-5.55447	1.00890	-2.12999	2.73585	3.47347	3.65867	1.62060	1.68411	2.02299	-4.85574	-2.76804	-2.46017	1.80589	-3.62483	1.84715	-3.96064	-1.63856	-1.03965	-2.58753	4.78591	1.89804	1.61166	0.45595	0.44208	-0.71637	-0.21359	1.99894	-0.34680	0.53957	0.64090	10.24477	-0.61617	-0.73245	-1.15818	13.37475	20.04976	3.43759	1.43575	18.11414	3.48780	-3.11699	2.50802	-1.38052	2.31488	2.69065	-1.08506	-5.06234	-0.44848	-4.21871
AT1G18640	3.15874	-1.90599	2.25114	4.68753	4.24287	-24.73926	1.38980	1.36039	1.74323	-1.63920	-3.29548	-6.07925	-4.47962	-5.54868	63.96146	3.76432	2.56445	4.20118	-1.41216	-4.54737	-2.83206	-1.12344	2.27761	-1.54986	-1.85240	-1.05092	-4.80884	-1.12528	0.74141	2.14211	1.88112	2.51854	1.29737	3.53715	2.29355	1.55873	2.15261	1.84852	-2.55767	-1.77859	-0.96447	-4.18135	-3.01320	-1.17438	-1.53428	2.21804	-0.95426	4.03502	-3.45873	3.33268	4.78756	1.77974	-4.08891	0.65239	0.47729	-3.95728	0.73312	0.49070	0.83164	0.50070	5.16532	2.82333	-6.31390	-2.86181	3.21109	-7.57551	-1.87427	-0.78830	2.90405
AT2G40490	-1.38230	-4.80398	-2.33039	-1.67727	29.88024	326.74176	0.50733	0.83902	0.48515	-17.85347	1.77699	-37.62998	3.25936	-1.84126	-1.52133	-3.34789	-10.49839	-112.13195	-3.86345	-7.88989	-3.27668	-6.69122	-2.23929	-4.46393	23.96663	-3.44127	-5.85854	-7.53933	-1.07681	92.72966	-9.58910	17.02219	5.44505	-51.00855	-9.29184	5.45389	376.95644	-15.29139	11.07684	2.02734	-8.21703	-1.88197	6.83959	-1.15190	6.49920	5.28629	1.50452	-1.94695	6.06710	-4.18984	-1.94840	-1.13026	-4.94426	0.27126	0.39145	-3.96129	0.45260	5.88495	0.29478	0.25962	-7.33560	-14.36426	-2.11706	2.59170	-5.84710	-13.90165	0.88473	1.62225	-3.40065
255859_at	-1.63399	-1.62559	-3.86856	16.49326	2.79243	3.82164	2.48642	3.42254	2.30412	3.27830	3.76945	10.42003	1.38770	0.94742	10.44288	-35.00279	-4.37651	1.55164	1.78920	3.75834	1.53579	1.43532	3.18938	1.97091	88.60686	1.58222	1.57614	1.37243	-1.69251	-2.74720	-1.72487	-2.08658	-9.85107	-4.96913	2.48554	-4.88031	-2.37452	4.72804	-1.68009	-19.59269	-3.90871	1.58213	1.83777	4.67462	-0.92656	4.32558	35.00279	3.49359	-2.72393	-1.93383	-1.90483	3.57585	3.48576	1.98348	2.71502	-2.39613	3.23975	0.98612	-8.13263	1.14355	2.09073	-3.50579	-2.08574	-35.52267	-13.66197	-1.92712	1.24423	16.84643	-4.86892
AT1G67070	-3.05744	14.51482	3.16455	12.85161	-1.71469	-2.39707	-1.95829	3.46806	369.10077	5.52077	-4.61954	-174.09524	2.50140	-72.51997	-5.53444	2.90079	-2.39105	3.27697	4.37356	3.58083	2.12035	14.69456	2.25547	1.67780	-2.62939	1.94598	3.65763	2.77580	2.21965	-1.56331	-5.40504	-1.63731	-2.49720	10.85450	-11.82255	-1.78391	-3.79113	32.58606	-6.26969	2.13361	1.23355	-12.04188	1.21812	5.29116	11.68021	2.86892	1.06055	-1.72405	2.17877	3.84557	-7.16342	-2.04944	-11.48543	-0.39845	-0.87267	-2.41289	-8.96418	-10.88281	-0.56981	-0.87157	-24.18918	-13.61245	1.71859	2.21959	-2.83529	-1.69085	0.29099	0.22116	-2.40595
AT1G20330	-1.71265	-2.38680	-2.83649	-4.68405	1.81185	1.55160	0.92577	1.07155	1.34222	25.02444	-1.76352	-8.99027	17.53162	-4.12063	-1.75660	-1.88843	2.58175	1.11805	-2.93956	-1.89435	-2.49112	-1.49852	1.36743	62.62045	-41.44194	-9.18661	28.70232	-102.10466	1.79872	-4.06252	-42.03791	10.03816	-5.78290	-1.73397	5.52583	-2.26011	-2.17973	-4.15122	5.78895	-5.62886	5.35749	-4.73129	-4.20838	-3.80436	-18.09907	13.62404	-4.34307	-1.62236	-1.65767	-2.80926	-4.72121	-4.32552	-6.21555	5.17612	-2.02689	-12.90643	227.69867	-1.37326	-2.16107	-11.01741	6.83204	6.92569	9.93893	60.52917	-3.64868	-5.07478	-3.26085	-0.83777	-3.69904
AT1G22020	-8.70175	-8.26093	3.19673	-4.15289	1.96121	-1.64739	-1.26060	-27.59447	-2.21612	7.82356	-0.87751	6.31475	-0.85297	-2.78678	29.27005	11.97605	-16.66614	9.88598	3.28643	4.51686	-14.99513	18.51786	4.41017	5.39361	7.39243	3.92855	2.54463	1.92118	427.67172	-1.66013	-391.28148	-7.46763	-10.45050	21.51380	3.48922	-5.42771	10.13333	20.09928	1.21904	-3.14670	2.24316	-0.92984	11.27471	-33.37817	4.01314	-8.78210	-36.63867	-1.00059	-1.79666	-1.16773	0.79789	-3.83935	4.48410	-0.87947	-1.18947	19.21700	9.37108	2.95912	-0.84718	-1.46809	3.76765	2.01747	-2.62637	26.78969	-2.38357	-8.51278	-43.28000	-3.79351	-4.43713
AT1G21980	3.06209	-5.74428	2.48975	1.15414	-1.11284	4.52675	51.58093	1.66301	3.68684	-12.70455	0.53090	1.20471	0.73796	-4.75198	3.57851	23.72948	-2.47254	8.11899	-14.55334	-8.06969	-19.60197	104.66484	1.37729	4.68052	5.62750	-14.55334	17.15750	41.32793	0.59646	-2.43976	-4.18210	-3.98919	-2.45096	-1.49242	-0.69221	-2.45096	-4.47657	-2.26692	3.88468	1.66285	8.40134	1.29184	1.27201	-3.32712	1.72995	-3.08255	1.20914	7.95760	1.85024	-4.52963	1.48469	16.71744	1.71666	1.12913	1.01365	-3.18159	-0.25100	-0.25631	1.05163	0.92959	-2.53227	4.84959	1.89137	2.53918	-4.04068	1.00000	-2.30354	2.61414	-3.73962
AT1G34120	3.78164	-67.75455	-49.09711	-3.43677	-3.99437	-4.04706	-0.83707	-1.28304	-1.10488	-3.38684	3.55510	11.40041	1.84883	-0.55621	-1.89705	-2.58970	2.57911	5.55759	-42.62761	4.64024	3.88198	-6.64335	4.16009	-3.02640	-2.09336	5.14246	-20.30724	-2.21737	67.92783	4.95948	-3.57005	-1.17829	-78.20959	2.71502	-1.64560	11.05523	-3.06138	-2.38283	0.40788	21.53521	-3.89831	1.44861	1.32234	-0.82914	0.23769	-2.23791	1.87257	-2.68840	1.19063	-0.35246	0.27072	-1.18113	2.45788	-4.53624	1.46065	-5.93635	-9.72033	2.18927	3.56568	0.82031	-1.73581	-3.74649	-8.31295	-3.37210	-27.79376	-1.31261	1.20697	0.34698	2.12145
AT1G29900	-10.40084	-6.74872	4.75737	2.05604	-14.21901	5.54861	1.85969	1.10045	2.73182	-2.87080	-1.34557	-2.36729	-2.24070	-5.33171	-95.33122	19.88448	-18.04310	-4.77042	-2.51985	-18.04310	34.76861	-6.00060	1.91788	-31.71337	1.52994	-3.98666	176.68299	6.15977	1.63729	2.72134	4.49853	1.67489	4.08956	6.13553	2.44573	5.41555	9.70438	1.95514	2.70081	-30.17179	5.42463	-4.79913	4.36509	-86.20595	-8.83045	3.35273	-5.23650	-2.78313	-2.79576	-4.56609	3.85863	4.16658	5.24557	0.39605	0.39376	-1.73428	4.07095	2.13142	0.36510	0.36458	-9.78791	1.69117	-1.07448	46.06952	-36.99343	9.59983	-0.69772	-0.61598	3.34456
256031_at	-0.39960	0.61173	-6.23190	-1.35692	0.48766	-3.57005	1.38282	0.67321	0.23295	-0.42591	-0.66556	-0.40235	-0.56640	0.78553	0.94438	8.65972	1.00000	4.49656	0.32098	0.35621	0.30324	1.00000	3.45415	0.39960	0.00000	0.70670	1.00000	0.75647	1.28600	-0.40131	0.59592	-1.82652	-0.46085	0.56640	0.62110	4.79417	0.67321	-1.50838	-0.35112	0.00000	0.79174	0.72888	0.30103	-9.35321	-1.40747	1.42767	-3.10628	0.76637	0.00000	1.70951	-0.92382	-5.19089	0.67321	-0.45421	-4.95948	-0.40533	4.32291	-0.58268	-0.45421	-7.61936	4.49656	4.26502	2.75809	-0.96991	1.41589	0.63093	0.76531	-5.88495	0.49267
